,utt,날씨 묻기,관광지 추천,숙소 추천,맛집 추천,인사,소개,활동 추천,카페 추천
3025,동문로 근처에 있는 보말 칼국수 식당 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5324,성산 겨울에 할 만한 것 있나,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1965,제주시 관광지 추천 아 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,근데 너 뭐 할수 있는지 ㄱㄱ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5406,제주시 가을 재밌는 것 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2515,있잖아 기능 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4624,반가워 제주도 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4623,반가워 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
446,제주공항 근처 편안한 풀빌라 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5342,조천 겨울에 체험 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2996,너 뭐 할수 일단 있는지 소개해 주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
647,우도 바다뷰 펜션 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4517,안뇽 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2452,기능 저 알려줘라.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3323,중문관광단지 비빔국수 식당,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4066,이번에 제주 동부 날씨 상황 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1757,제주도 남쪽 관광지 추천 좀 흠 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,제주도 아 동쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
935,카페 추천 그 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1450,제주도 근데 갈만한 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4675,반갑습니다 정보 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4092,현재 제주공항 근처 기상 정보 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1353,제주도 좀 갈만한 카페 있니?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3565,가문동길 지역에서 유명한 자리물회 식당 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3138,국립제주박물관 삼계탕 음식집 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1188,제주도 그러니까 갈만한 카페 있니?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,하귀 분위기 좋은 어 모텔,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1415,있잖아 제주도 갈만한 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5222,조천 겨울에 할 만한 것 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4474,이번주 제주공항 날씨 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3440,삼도이동 대표하는 보말 칼국수 식당 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4907,한경 겨울 할 것 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
877,아 카페 추천 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3294,신북로 성게 미역국 식당 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4058,저번주 제주 동부 기온 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,제주도 북쪽 어 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,이번에 제주 날씨 상황 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,제주 가족끼리 갈만한 펜션 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4249,지금 서귀포 기온 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1481,제주 관광지 아 추천 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,한림 봄에 할 것 있나,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
736,카페 추천 좀 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1846,음 제주쪽 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272,제주 동부 가족끼리 갈만한 독채 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1490,제주섬 관광지 추천 음 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,신설로 가성비 좋은 해물탕 음식집 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4867,야 나 도와줄 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5498,마라도 겨울 체험 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4649,반가워요 제주도 여행 정보를 좀 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5194,제주도 봄에 활동 뭐있을까,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1944,제주도 동쪽 흠 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
660,제주공항 게스트하우스 어,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1446,제주도 일단 갈만한 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2801,너 뭐 할수 저기 있는지 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4457,저번주 제주공항 근처 기상 정보 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
288,성산일출봉 근처 오션뷰 풀빌라 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3542,고마로 맛있는 몸국 음식집 어디에 있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1776,제주섬 관광지 아 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,그니까 제주도 갈만한 카페 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
782,카페 근데 추천 해보라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3905,이번에 제주공항 기온 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3990,현재 우도 기상 정보 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1978,흠 제주섬 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,다음주 우도 기온 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
226,하귀 분위기 좋은 게스트하우스 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
760,카페 좀 추천 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3163,신설로 유명한 성게 미역국 식당 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
514,하귀 마당 있는 펜션 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
727,카페 추천 흠 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5364,마라도 가을에 할만한 거 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3589,곽지3길 27 유명한 사골해장국 식당 추천 부탁해.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1605,제주도 남쪽 관광지 아 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,서귀포시 겨울 할 만한 것 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3097,제원길 고사리육개장 음식점 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5480,서귀포시 가을 할 것 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2917,너 저기 뭐 할수 있는지 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2891,너 뭐 할수 있는지 저기 알려주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5100,구좌 가을 재밌는 거 알려주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
908,카페 저 추천 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
800,카페 추천 그니까 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
768,카페 추천 저기 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,모텔 우도 바다뷰,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
663,서귀포 오션뷰 머무를 곳 어 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
742,카페 있잖아 추천 해주라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3658,조함해안로 가성비 좋은 고등어구이 음식점 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4750,저기 제주도 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1454,저 제주도 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
612,애월 분위기 좋은 풀빌라 흠 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4015,이번에 애월 기상 정보 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4598,하이루 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1870,제주도 아 위쪽 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,오늘 제주 날씨 상황 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401,애월 바다 보이는 풀빌라 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3540,노형동 대표하는 해물탕 식당 추천 부탁해.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4489,안녕 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
849,카페 근데 추천 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5084,애월 겨울 재밌는 것 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3986,이번에 애월 기상 정보 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1728,흠 제주도 위쪽 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
374,우도 분위기 좋은 풀빌라 추천,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4402,지금 애월 기상 정보 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2935,먼저 너 뭐 할수 있는지 ㄱㄱ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
537,애월 바다 보이는 풀빌라 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4530,안녕하세요 제주도 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3798,현재 제주공항 근처 날씨 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1007,카페 추천 아 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5378,남원 여름에 체험 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4466,내일 모레 서귀포 기온 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
409,성산일출봉 근처 바다뷰 독채 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
578,성산일출봉 근처 바다 보이는 독채펜션 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
692,우도 바다 보이는 게스트하우스 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1611,음 서귀포시 관광지 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,너 기능 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5493,서귀포시 여름에 재밌는 것 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3821,오늘 애월 날씨 상황 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4677,반갑습니다 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3625,제주민속촌 지역에서 유명한 자리물회 식당 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
655,어 서귀포 마당 있는 독채펜션 추천,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
444,제주 서부 바다뷰 펜션 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3935,현재 제주 동부 기상 정보 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1829,제주시 관광지 추천 음 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,조천읍 가성비 좋은 성게 미역국 음식점 어디가 좋을까?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5438,서귀포시 여름에 할 만한 거 추천해 줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1228,제주도 갈만한 카페 뭐 있잖아 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4446,이번에 애월 날씨 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3385,한림읍 보말 칼국수 음식집 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2286,제주도 동쪽 관광지 추천 흠 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4699,챗봇아 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3133,성읍민속마을 지역에서 유명한 고기국수 식당 어디가 좋니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
590,우도 마당 있는 모텔 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2906,너 뭐 할수 저기 있는지 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1575,섬 아래쪽 관광지 아 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
478,성산일출봉 근처 바다뷰 호텔 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3129,제주국제공항서귀포시 근처에 있는 전복 음식점 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4855,나 도와줄 수 있어?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4949,한경 봄에 할 만한 거 알려줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2656,제일 많이 쓰이는 기능 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2396,기능 아 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2140,제주도 아래쪽 관광지 추천 흠 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,중문관광단지 대표하는 흑돼지 만두 음식집 알려줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5227,우도 가을에 재밌는 거 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2660,가장 편리한 기능 부탁해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1871,제주도 위쪽 음 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4278,현재 성산일출봉 근처 기상 정보 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3283,섭지코지 근처에 있는 우럭 식당 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2620,너 기능 좀 알려줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
465,제주 동부 바다뷰 독채 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
743,카페 음 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2751,너 뭐 할수 있는지 아 ㄱㄱ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4945,표선 여름 재밌는 것 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
182,제주 서부 감성 잘 곳 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3810,다음주 제주 서부 기온 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
242,서귀포 펜션 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2716,모든 기능 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1394,일단 제주도 갈만한 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1053,카페 추천 음 해봐봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5076,구좌 가을 활동 뭐있을까,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
653,성산일출봉 근처 편안한 펜션 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148,추천 제주공항 오션뷰 모텔,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
708,하귀 분위기 좋은 머무를 곳 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
369,성산일출봉 근처 바다 보이는 호텔 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,제주 동부 감성 모텔 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3312,제주국제공항서귀포시 지역에서 유명한 갈치조림 식당 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1285,제주도 있잖아 갈만한 카페 있니?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1957,음 제주도 남쪽 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,서귀포쪽 관광지 어 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,제주도 북쪽 관광지 음 추천 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,좀 제주도 갈만한 카페 있니?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
919,좀 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1199,제주도 그니까 갈만한 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2216,제주도 동쪽 아 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,한경 봄 재밌는 것 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
469,제주공항 오션뷰 모텔 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5412,한림 여름 재밌는 것 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1192,제주도 음 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,제주공항 근처 오션뷰 모텔 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1484,서귀포 흠 관광지 추천 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,ㅎㅇ 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
350,제주 오션뷰 잘 곳 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1509,어 제주도 아래쪽 관광지 추천 해주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,제주도 갈만한 그러니까 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,성산일출봉 근처 오션뷰 게스트하우스 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
238,"알려줘, 우도 독채.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4870,안녕 나 좀 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
712,하귀 마당 있는 독채 어디가 좋을까?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1443,제주도 갈만한 카페 근데 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5247,구좌 봄에 체험 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5547,마라도 겨울에 놀거리 추천해 줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5370,제주도 여름에 활동 뭐있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4992,제주도 겨울에 액티비티 뭐 있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4427,내일 제주공항 근처 날씨 상황 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2663,사람들이 많이 쓰는 기능 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2718,자주 쓰는 기능 어디가 좋아?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2613,제일 편리한 기능 부탁해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4674,반갑습니다 정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2511,흠 기능 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
900,카페 추천 그런데 해봐봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4052,현재 우도 날씨 상태 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4606,ㅎㅇ 제주도 관광 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4770,저기 챗봇아여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3608,구좌해안로 근처에 있는 삼계탕 식당 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1931,섬 아래쪽 관광지 추천 음 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5267,제주시 봄에 액티비티 추천해 줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5391,안덕 여름에 재밌는 것 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3033,남광로 근처에 있는 비빔국수 식당 어디에 있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2771,너 뭐 할수 어 있는지 ㄱㄱ.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4223,다음주 제주공항 기상 정보 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5393,마라도 여름 할만한 거 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4026,이번주 제주공항 날씨 상태 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4687,방가방가 제주도 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2254,음 제주쪽 관광지 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,서귀포쪽 관광지 추천 음 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,제주 서부 한달살기 독채펜션 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2306,아 기능 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3206,신북로 비빔국수 식당 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1226,제주도 갈만한 그 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4069,이번에 제주 기온 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2329,저기 기능 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4893,제주도 정보를 좀 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,추천 흠 애월 오션뷰 풀빌라,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2676,너 기능 보고 싶어.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4207,현재 제주 동부 날씨 상태 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5163,한림 겨울에 재밌는 것 추천해 줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3241,연동 고사리육개장 음식점 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
859,흠 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4250,다음주 애월 날씨 상태 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1972,제주 관광지 흠 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4735,저기요 제주도 여행 정보를 좀 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1917,제주쪽 관광지 추천 흠 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,저번주 성산일출봉 근처 날씨 상황 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3789,현재 제주 동부 날씨 상태 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,서귀포 바다 보이는 잘 곳 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2491,기능 우선 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5487,성산 여름 할 만한 거 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
807,그니까 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1469,아 제주도 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006,제주도 아 위쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4899,정보 얻으러 왔습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4638,반가워 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4128,현재 제주공항 날씨 상황 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4156,다음주 제주 서부 날씨 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3195,동문로 지역에서 유명한 고사리육개장 식당 좀 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
493,제주 동부 바다뷰 펜션 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1623,아 제주섬 관광지 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2651,많이 쓰는 기능 부탁해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5297,표선 겨울에 재밌는 거 추천해줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1001,근데 카페 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2317,기능 먼저 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
